Run	Assay Type	AvgSpotLen	Bases	BioProject	BioSample	Bytes	Center Name	clinic.grade	common_name	Consent	DATASTORE filetype	DATASTORE provider	DATASTORE region	embryo	embryoday	ENA-FIRST-PUBLIC (run)	ENA-FIRST-PUBLIC	ENA-LAST-UPDATE (run)	ENA-LAST-UPDATE	Experiment	external_id	INSDC_center_name	INSDC_first_public	INSDC_last_update	INSDC_status	Instrument	Library Name	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	create_date	version	Sample Name	Sample_name	scientific_name	SRA Study	Stage	Submitter_Id	blastodissectionside
ERR3013763	RNA-Seq	50	86237650	PRJEB30442	SAMEA5188111	37130218	INSERM UMR 1064	B5BB	human	public	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	B53	6	05/01/2021	2021-01-05T04:23:34Z	18/12/2018	2018-12-18T19:20:54Z	ERX3016215	SAMEA5188111	INSERM UMR 1064	2021-01-05T04:23:34Z	2018-12-18T19:20:54Z	public	NextSeq 500	HPD_scRNAseq_NANTES01	PAIRED	Oligo-dT	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2021-01-06T00:00:00Z	2021-01-06T12:07:00Z	1	SAMEA5188111	B53C05	Homo sapiens	ERP112896	B5	B53C05	emb.
ERR3013764	RNA-Seq	50	210605050	PRJEB30442	SAMEA5188112	93270161	INSERM UMR 1064	B5BB	human	public	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	B53	6	05/01/2021	2021-01-05T04:23:34Z	18/12/2018	2018-12-18T19:20:54Z	ERX3016216	SAMEA5188112	INSERM UMR 1064	2021-01-05T04:23:34Z	2018-12-18T19:20:54Z	public	NextSeq 500	HPD_scRNAseq_NANTES01	PAIRED	Oligo-dT	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2021-01-06T00:00:00Z	2021-01-06T12:08:00Z	1	SAMEA5188112	B53C06	Homo sapiens	ERP112896	B5	B53C06	emb.
ERR3013765	RNA-Seq	50	66955700	PRJEB30442	SAMEA5188113	29071857	INSERM UMR 1064	B5BB	human	public	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	B53	6	05/01/2021	2021-01-05T04:23:34Z	18/12/2018	2018-12-18T19:20:54Z	ERX3016217	SAMEA5188113	INSERM UMR 1064	2021-01-05T04:23:34Z	2018-12-18T19:20:54Z	public	NextSeq 500	HPD_scRNAseq_NANTES01	PAIRED	Oligo-dT	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2021-01-06T00:00:00Z	2021-01-06T12:07:00Z	1	SAMEA5188113	B53C07	Homo sapiens	ERP112896	B5	B53C07	emb.
ERR3013766	RNA-Seq	50	133856250	PRJEB30442	SAMEA5188114	58996305	INSERM UMR 1064	B5BB	human	public	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	B53	6	05/01/2021	2021-01-05T04:23:34Z	18/12/2018	2018-12-18T19:20:54Z	ERX3016218	SAMEA5188114	INSERM UMR 1064	2021-01-05T04:23:34Z	2018-12-18T19:20:54Z	public	NextSeq 500	HPD_scRNAseq_NANTES01	PAIRED	Oligo-dT	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2021-01-06T00:00:00Z	2021-01-06T12:07:00Z	1	SAMEA5188114	B53C10	Homo sapiens	ERP112896	B5	B53C10	emb.
ERR3013767	RNA-Seq	50	79590750	PRJEB30442	SAMEA5188115	34298969	INSERM UMR 1064	B5BB	human	public	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	B53	6	05/01/2021	2021-01-05T04:23:34Z	18/12/2018	2018-12-18T19:20:54Z	ERX3016219	SAMEA5188115	INSERM UMR 1064	2021-01-05T04:23:34Z	2018-12-18T19:20:54Z	public	NextSeq 500	HPD_scRNAseq_NANTES01	PAIRED	Oligo-dT	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2021-01-06T00:00:00Z	2021-01-06T12:07:00Z	1	SAMEA5188115	B53C11	Homo sapiens	ERP112896	B5	B53C11	emb.
ERR3013768	RNA-Seq	50	108594450	PRJEB30442	SAMEA5188116	47148647	INSERM UMR 1064	B5BB	human	public	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	B53	6	05/01/2021	2021-01-05T04:23:34Z	18/12/2018	2018-12-18T19:20:54Z	ERX3016220	SAMEA5188116	INSERM UMR 1064	2021-01-05T04:23:34Z	2018-12-18T19:20:54Z	public	NextSeq 500	HPD_scRNAseq_NANTES01	PAIRED	Oligo-dT	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2021-01-06T00:00:00Z	2021-01-06T12:07:00Z	1	SAMEA5188116	B53C12	Homo sapiens	ERP112896	B5	B53C12	emb.
ERR3013769	RNA-Seq	50	91393350	PRJEB30442	SAMEA5188117	39557978	INSERM UMR 1064	B5BB	human	public	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	B53	6	05/01/2021	2021-01-05T04:23:34Z	18/12/2018	2018-12-18T19:20:54Z	ERX3016221	SAMEA5188117	INSERM UMR 1064	2021-01-05T04:23:34Z	2018-12-18T19:20:54Z	public	NextSeq 500	HPD_scRNAseq_NANTES01	PAIRED	Oligo-dT	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2021-01-06T00:00:00Z	2021-01-06T12:07:00Z	1	SAMEA5188117	B53C13	Homo sapiens	ERP112896	B5	B53C13	emb.
ERR3013770	RNA-Seq	50	152661400	PRJEB30442	SAMEA5188118	66899254	INSERM UMR 1064	B5BB	human	public	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	B53	6	05/01/2021	2021-01-05T04:23:34Z	18/12/2018	2018-12-18T19:20:54Z	ERX3016222	SAMEA5188118	INSERM UMR 1064	2021-01-05T04:23:34Z	2018-12-18T19:20:54Z	public	NextSeq 500	HPD_scRNAseq_NANTES01	PAIRED	Oligo-dT	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2021-01-06T00:00:00Z	2021-01-06T12:08:00Z	1	SAMEA5188118	B53C16	Homo sapiens	ERP112896	B5	B53C16	emb.
ERR3013771	RNA-Seq	50	180591750	PRJEB30442	SAMEA5188119	80253496	INSERM UMR 1064	B5BB	human	public	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	B53	6	05/01/2021	2021-01-05T04:23:34Z	18/12/2018	2018-12-18T19:20:54Z	ERX3016223	SAMEA5188119	INSERM UMR 1064	2021-01-05T04:23:34Z	2018-12-18T19:20:54Z	public	NextSeq 500	HPD_scRNAseq_NANTES01	PAIRED	Oligo-dT	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2021-01-06T00:00:00Z	2021-01-06T12:07:00Z	1	SAMEA5188119	B53C17	Homo sapiens	ERP112896	B5	B53C17	emb.
ERR3013772	RNA-Seq	50	91687950	PRJEB30442	SAMEA5188120	39714243	INSERM UMR 1064	B5BB	human	public	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	B53	6	05/01/2021	2021-01-05T04:23:34Z	18/12/2018	2018-12-18T19:20:54Z	ERX3016224	SAMEA5188120	INSERM UMR 1064	2021-01-05T04:23:34Z	2018-12-18T19:20:54Z	public	NextSeq 500	HPD_scRNAseq_NANTES01	PAIRED	Oligo-dT	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2021-01-06T00:00:00Z	2021-01-06T12:06:00Z	1	SAMEA5188120	B53C18	Homo sapiens	ERP112896	B5	B53C18	emb.
ERR3013773	RNA-Seq	50	83844250	PRJEB30442	SAMEA5188121	36664604	INSERM UMR 1064	B4AA	human	public	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	B52	6	05/01/2021	2021-01-05T04:23:34Z	18/12/2018	2018-12-18T19:20:54Z	ERX3016225	SAMEA5188121	INSERM UMR 1064	2021-01-05T04:23:34Z	2018-12-18T19:20:54Z	public	NextSeq 500	HPD_scRNAseq_NANTES01	PAIRED	Oligo-dT	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2021-01-06T00:00:00Z	2021-01-06T12:07:00Z	1	SAMEA5188121	B52C01	Homo sapiens	ERP112896	B4	B52C01	emb.
ERR3013774	RNA-Seq	50	102403200	PRJEB30442	SAMEA5188122	44260909	INSERM UMR 1064	B4AA	human	public	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	B52	6	05/01/2021	2021-01-05T04:23:34Z	18/12/2018	2018-12-18T19:20:54Z	ERX3016226	SAMEA5188122	INSERM UMR 1064	2021-01-05T04:23:34Z	2018-12-18T19:20:54Z	public	NextSeq 500	HPD_scRNAseq_NANTES01	PAIRED	Oligo-dT	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2021-01-06T00:00:00Z	2021-01-06T12:07:00Z	1	SAMEA5188122	B52C02	Homo sapiens	ERP112896	B4	B52C02	emb.
ERR3013775	RNA-Seq	50	101299350	PRJEB30442	SAMEA5188123	43786451	INSERM UMR 1064	B4AA	human	public	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	B52	6	05/01/2021	2021-01-05T04:23:34Z	18/12/2018	2018-12-18T19:20:54Z	ERX3016227	SAMEA5188123	INSERM UMR 1064	2021-01-05T04:23:34Z	2018-12-18T19:20:54Z	public	NextSeq 500	HPD_scRNAseq_NANTES01	PAIRED	Oligo-dT	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2021-01-06T00:00:00Z	2021-01-06T12:07:00Z	1	SAMEA5188123	B52C03	Homo sapiens	ERP112896	B4	B52C03	emb.
ERR3013776	RNA-Seq	50	84876350	PRJEB30442	SAMEA5188124	36765713	INSERM UMR 1064	B4AA	human	public	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	B52	6	05/01/2021	2021-01-05T04:23:34Z	18/12/2018	2018-12-18T19:20:54Z	ERX3016228	SAMEA5188124	INSERM UMR 1064	2021-01-05T04:23:34Z	2018-12-18T19:20:54Z	public	NextSeq 500	HPD_scRNAseq_NANTES01	PAIRED	Oligo-dT	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2021-01-06T00:00:00Z	2021-01-06T12:07:00Z	1	SAMEA5188124	B52C04	Homo sapiens	ERP112896	B4	B52C04	emb.
ERR3013777	RNA-Seq	50	116734650	PRJEB30442	SAMEA5188125	50393674	INSERM UMR 1064	B4AA	human	public	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	B52	6	05/01/2021	2021-01-05T04:23:34Z	18/12/2018	2018-12-18T19:20:54Z	ERX3016229	SAMEA5188125	INSERM UMR 1064	2021-01-05T04:23:34Z	2018-12-18T19:20:54Z	public	NextSeq 500	HPD_scRNAseq_NANTES01	PAIRED	Oligo-dT	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2021-01-06T00:00:00Z	2021-01-06T12:07:00Z	1	SAMEA5188125	B52C05	Homo sapiens	ERP112896	B4	B52C05	emb.
ERR3013778	RNA-Seq	50	94354300	PRJEB30442	SAMEA5188126	40794958	INSERM UMR 1064	B4AA	human	public	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	B52	6	05/01/2021	2021-01-05T04:23:34Z	18/12/2018	2018-12-18T19:20:54Z	ERX3016230	SAMEA5188126	INSERM UMR 1064	2021-01-05T04:23:34Z	2018-12-18T19:20:54Z	public	NextSeq 500	HPD_scRNAseq_NANTES01	PAIRED	Oligo-dT	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2021-01-06T00:00:00Z	2021-01-06T12:06:00Z	1	SAMEA5188126	B52C06	Homo sapiens	ERP112896	B4	B52C06	emb.
ERR3013779	RNA-Seq	50	91784450	PRJEB30442	SAMEA5188127	39749267	INSERM UMR 1064	B4AA	human	public	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	B52	6	05/01/2021	2021-01-05T04:23:34Z	18/12/2018	2018-12-18T19:20:54Z	ERX3016231	SAMEA5188127	INSERM UMR 1064	2021-01-05T04:23:34Z	2018-12-18T19:20:54Z	public	NextSeq 500	HPD_scRNAseq_NANTES01	PAIRED	Oligo-dT	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2021-01-06T00:00:00Z	2021-01-06T12:07:00Z	1	SAMEA5188127	B52C07	Homo sapiens	ERP112896	B4	B52C07	emb.
ERR3013780	RNA-Seq	50	80590900	PRJEB30442	SAMEA5188128	34878100	INSERM UMR 1064	B4AA	human	public	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	B52	6	05/01/2021	2021-01-05T04:23:34Z	18/12/2018	2018-12-18T19:20:54Z	ERX3016232	SAMEA5188128	INSERM UMR 1064	2021-01-05T04:23:34Z	2018-12-18T19:20:54Z	public	NextSeq 500	HPD_scRNAseq_NANTES01	PAIRED	Oligo-dT	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2021-01-06T00:00:00Z	2021-01-06T12:07:00Z	1	SAMEA5188128	B52C08	Homo sapiens	ERP112896	B4	B52C08	emb.
ERR3013781	RNA-Seq	50	86969400	PRJEB30442	SAMEA5188129	38202072	INSERM UMR 1064	B4AA	human	public	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	B52	6	05/01/2021	2021-01-05T04:23:34Z	18/12/2018	2018-12-18T19:20:54Z	ERX3016233	SAMEA5188129	INSERM UMR 1064	2021-01-05T04:23:34Z	2018-12-18T19:20:54Z	public	NextSeq 500	HPD_scRNAseq_NANTES01	PAIRED	Oligo-dT	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2021-01-06T00:00:00Z	2021-01-06T12:06:00Z	1	SAMEA5188129	B52C09	Homo sapiens	ERP112896	B4	B52C09	emb.
ERR3013782	RNA-Seq	50	112112000	PRJEB30442	SAMEA5188130	48546685	INSERM UMR 1064	B4AA	human	public	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	B52	6	05/01/2021	2021-01-05T04:23:34Z	18/12/2018	2018-12-18T19:20:54Z	ERX3016234	SAMEA5188130	INSERM UMR 1064	2021-01-05T04:23:34Z	2018-12-18T19:20:54Z	public	NextSeq 500	HPD_scRNAseq_NANTES01	PAIRED	Oligo-dT	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2021-01-06T00:00:00Z	2021-01-06T12:07:00Z	1	SAMEA5188130	B52C10	Homo sapiens	ERP112896	B4	B52C10	emb.
ERR3013783	RNA-Seq	50	97515600	PRJEB30442	SAMEA5188131	42223648	INSERM UMR 1064	B4AA	human	public	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	B52	6	05/01/2021	2021-01-05T04:23:34Z	18/12/2018	2018-12-18T19:20:54Z	ERX3016235	SAMEA5188131	INSERM UMR 1064	2021-01-05T04:23:34Z	2018-12-18T19:20:54Z	public	NextSeq 500	HPD_scRNAseq_NANTES01	PAIRED	Oligo-dT	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2021-01-06T00:00:00Z	2021-01-06T12:07:00Z	1	SAMEA5188131	B52C11	Homo sapiens	ERP112896	B4	B52C11	emb.
ERR3013784	RNA-Seq	50	110731750	PRJEB30442	SAMEA5188132	47977771	INSERM UMR 1064	B4AA	human	public	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	B52	6	05/01/2021	2021-01-05T04:23:34Z	18/12/2018	2018-12-18T19:20:54Z	ERX3016236	SAMEA5188132	INSERM UMR 1064	2021-01-05T04:23:34Z	2018-12-18T19:20:54Z	public	NextSeq 500	HPD_scRNAseq_NANTES01	PAIRED	Oligo-dT	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2021-01-06T00:00:00Z	2021-01-06T12:07:00Z	1	SAMEA5188132	B52C12	Homo sapiens	ERP112896	B4	B52C12	emb.
ERR3013785	RNA-Seq	50	132022550	PRJEB30442	SAMEA5188133	57186119	INSERM UMR 1064	B4AA	human	public	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	B52	6	05/01/2021	2021-01-05T04:23:34Z	18/12/2018	2018-12-18T19:20:54Z	ERX3016237	SAMEA5188133	INSERM UMR 1064	2021-01-05T04:23:34Z	2018-12-18T19:20:54Z	public	NextSeq 500	HPD_scRNAseq_NANTES01	PAIRED	Oligo-dT	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2021-01-06T00:00:00Z	2021-01-06T12:06:00Z	1	SAMEA5188133	B52C13	Homo sapiens	ERP112896	B4	B52C13	emb.
ERR3013786	RNA-Seq	50	137504200	PRJEB30442	SAMEA5188134	60323090	INSERM UMR 1064	B4AA	human	public	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	B52	6	05/01/2021	2021-01-05T04:23:34Z	18/12/2018	2018-12-18T19:20:54Z	ERX3016238	SAMEA5188134	INSERM UMR 1064	2021-01-05T04:23:34Z	2018-12-18T19:20:54Z	public	NextSeq 500	HPD_scRNAseq_NANTES01	PAIRED	Oligo-dT	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2021-01-06T00:00:00Z	2021-01-06T12:07:00Z	1	SAMEA5188134	B52C14	Homo sapiens	ERP112896	B4	B52C14	emb.
ERR3013787	RNA-Seq	50	107117550	PRJEB30442	SAMEA5188135	46613745	INSERM UMR 1064	B4AA	human	public	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	B52	6	05/01/2021	2021-01-05T04:23:34Z	18/12/2018	2018-12-18T19:20:54Z	ERX3016239	SAMEA5188135	INSERM UMR 1064	2021-01-05T04:23:34Z	2018-12-18T19:20:54Z	public	NextSeq 500	HPD_scRNAseq_NANTES01	PAIRED	Oligo-dT	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2021-01-06T00:00:00Z	2021-01-06T12:07:00Z	1	SAMEA5188135	B52C15	Homo sapiens	ERP112896	B4	B52C15	emb.
ERR3013788	RNA-Seq	50	93756600	PRJEB30442	SAMEA5188136	41939224	INSERM UMR 1064	B4AA	human	public	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	B52	6	05/01/2021	2021-01-05T04:23:34Z	18/12/2018	2018-12-18T19:20:54Z	ERX3016240	SAMEA5188136	INSERM UMR 1064	2021-01-05T04:23:34Z	2018-12-18T19:20:54Z	public	NextSeq 500	HPD_scRNAseq_NANTES01	PAIRED	Oligo-dT	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2021-01-06T00:00:00Z	2021-01-06T12:07:00Z	1	SAMEA5188136	B52C16	Homo sapiens	ERP112896	B4	B52C16	emb.
ERR3013789	RNA-Seq	50	89465250	PRJEB30442	SAMEA5188137	39551443	INSERM UMR 1064	B4AA	human	public	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	B52	6	05/01/2021	2021-01-05T04:23:34Z	18/12/2018	2018-12-18T19:20:54Z	ERX3016241	SAMEA5188137	INSERM UMR 1064	2021-01-05T04:23:34Z	2018-12-18T19:20:54Z	public	NextSeq 500	HPD_scRNAseq_NANTES01	PAIRED	Oligo-dT	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2021-01-06T00:00:00Z	2021-01-06T12:07:00Z	1	SAMEA5188137	B52C17	Homo sapiens	ERP112896	B4	B52C17	emb.
ERR3013790	RNA-Seq	50	63211750	PRJEB30442	SAMEA5188138	27268993	INSERM UMR 1064	B4AA	human	public	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	B52	6	05/01/2021	2021-01-05T04:23:34Z	18/12/2018	2018-12-18T19:20:54Z	ERX3016242	SAMEA5188138	INSERM UMR 1064	2021-01-05T04:23:34Z	2018-12-18T19:20:54Z	public	NextSeq 500	HPD_scRNAseq_NANTES01	PAIRED	Oligo-dT	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2021-01-06T00:00:00Z	2021-01-06T12:07:00Z	1	SAMEA5188138	B52C18	Homo sapiens	ERP112896	B4	B52C18	emb.
ERR3013791	RNA-Seq	50	75952150	PRJEB30442	SAMEA5188139	32971991	INSERM UMR 1064	B5BB	human	public	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	B53	6	05/01/2021	2021-01-05T04:23:34Z	18/12/2018	2018-12-18T19:20:54Z	ERX3016243	SAMEA5188139	INSERM UMR 1064	2021-01-05T04:23:34Z	2018-12-18T19:20:54Z	public	NextSeq 500	HPD_scRNAseq_NANTES01	PAIRED	Oligo-dT	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2021-01-06T00:00:00Z	2021-01-06T12:07:00Z	1	SAMEA5188139	B53T01	Homo sapiens	ERP112896	B5	B53T01	abemb.
ERR3013792	RNA-Seq	50	129704750	PRJEB30442	SAMEA5188140	55929392	INSERM UMR 1064	B5BB	human	public	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	B53	6	05/01/2021	2021-01-05T04:23:34Z	18/12/2018	2018-12-18T19:20:54Z	ERX3016244	SAMEA5188140	INSERM UMR 1064	2021-01-05T04:23:34Z	2018-12-18T19:20:54Z	public	NextSeq 500	HPD_scRNAseq_NANTES01	PAIRED	Oligo-dT	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2021-01-06T00:00:00Z	2021-01-06T12:07:00Z	1	SAMEA5188140	B53T02	Homo sapiens	ERP112896	B5	B53T02	abemb.
ERR3013793	RNA-Seq	50	135583250	PRJEB30442	SAMEA5188141	58811339	INSERM UMR 1064	B5BB	human	public	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	B53	6	05/01/2021	2021-01-05T04:23:34Z	18/12/2018	2018-12-18T19:20:54Z	ERX3016245	SAMEA5188141	INSERM UMR 1064	2021-01-05T04:23:34Z	2018-12-18T19:20:54Z	public	NextSeq 500	HPD_scRNAseq_NANTES01	PAIRED	Oligo-dT	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2021-01-06T00:00:00Z	2021-01-06T12:06:00Z	1	SAMEA5188141	B53T03	Homo sapiens	ERP112896	B5	B53T03	abemb.
ERR3013794	RNA-Seq	50	91549650	PRJEB30442	SAMEA5188142	39597471	INSERM UMR 1064	B5BB	human	public	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	B53	6	05/01/2021	2021-01-05T04:23:34Z	18/12/2018	2018-12-18T19:20:54Z	ERX3016246	SAMEA5188142	INSERM UMR 1064	2021-01-05T04:23:34Z	2018-12-18T19:20:54Z	public	NextSeq 500	HPD_scRNAseq_NANTES01	PAIRED	Oligo-dT	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2021-01-06T00:00:00Z	2021-01-06T12:07:00Z	1	SAMEA5188142	B53T04	Homo sapiens	ERP112896	B5	B53T04	abemb.
ERR3013795	RNA-Seq	50	195280450	PRJEB30442	SAMEA5188143	86374786	INSERM UMR 1064	B5BB	human	public	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	B53	6	05/01/2021	2021-01-05T04:23:34Z	18/12/2018	2018-12-18T19:20:54Z	ERX3016247	SAMEA5188143	INSERM UMR 1064	2021-01-05T04:23:34Z	2018-12-18T19:20:54Z	public	NextSeq 500	HPD_scRNAseq_NANTES01	PAIRED	Oligo-dT	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2021-01-06T00:00:00Z	2021-01-06T12:07:00Z	1	SAMEA5188143	B53T05	Homo sapiens	ERP112896	B5	B53T05	abemb.
ERR3013796	RNA-Seq	50	102795950	PRJEB30442	SAMEA5188144	44353258	INSERM UMR 1064	B5BB	human	public	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	B53	6	05/01/2021	2021-01-05T04:23:34Z	18/12/2018	2018-12-18T19:20:54Z	ERX3016248	SAMEA5188144	INSERM UMR 1064	2021-01-05T04:23:34Z	2018-12-18T19:20:54Z	public	NextSeq 500	HPD_scRNAseq_NANTES01	PAIRED	Oligo-dT	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2021-01-06T00:00:00Z	2021-01-06T12:07:00Z	1	SAMEA5188144	B53T06	Homo sapiens	ERP112896	B5	B53T06	abemb.
ERR3013797	RNA-Seq	50	58743650	PRJEB30442	SAMEA5188145	25936381	INSERM UMR 1064	B5BB	human	public	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	B53	6	05/01/2021	2021-01-05T04:23:34Z	18/12/2018	2018-12-18T19:20:54Z	ERX3016249	SAMEA5188145	INSERM UMR 1064	2021-01-05T04:23:34Z	2018-12-18T19:20:54Z	public	NextSeq 500	HPD_scRNAseq_NANTES01	PAIRED	Oligo-dT	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2021-01-06T00:00:00Z	2021-01-06T12:06:00Z	1	SAMEA5188145	B53T07	Homo sapiens	ERP112896	B5	B53T07	abemb.
ERR3013798	RNA-Seq	50	170966000	PRJEB30442	SAMEA5188146	75209165	INSERM UMR 1064	B5BB	human	public	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	B53	6	05/01/2021	2021-01-05T04:23:34Z	18/12/2018	2018-12-18T19:20:54Z	ERX3016250	SAMEA5188146	INSERM UMR 1064	2021-01-05T04:23:34Z	2018-12-18T19:20:54Z	public	NextSeq 500	HPD_scRNAseq_NANTES01	PAIRED	Oligo-dT	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2021-01-06T00:00:00Z	2021-01-06T12:08:00Z	1	SAMEA5188146	B53T08	Homo sapiens	ERP112896	B5	B53T08	abemb.
ERR3013799	RNA-Seq	50	117968300	PRJEB30442	SAMEA5188147	51012796	INSERM UMR 1064	B5BB	human	public	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	B53	6	05/01/2021	2021-01-05T04:23:34Z	18/12/2018	2018-12-18T19:20:54Z	ERX3016251	SAMEA5188147	INSERM UMR 1064	2021-01-05T04:23:34Z	2018-12-18T19:20:54Z	public	NextSeq 500	HPD_scRNAseq_NANTES01	PAIRED	Oligo-dT	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2021-01-06T00:00:00Z	2021-01-06T12:07:00Z	1	SAMEA5188147	B53T09	Homo sapiens	ERP112896	B5	B53T09	abemb.
