Run	Assay Type	AvgSpotLen	Bases	BioProject	BioSample	Broker_name	Bytes	cell	Center Name	common_name	Consent	DATASTORE filetype	DATASTORE provider	DATASTORE region	Developmental_Stage	ENA-FIRST-PUBLIC (run)	ENA-LAST-UPDATE (run)	Experiment	external_id	individual	INSDC_center_name	INSDC_first_public	INSDC_last_update	INSDC_status	Instrument	Library Name	LibraryLayout	LibrarySelection	LibrarySource	organism_part	Organism	Platform	ReleaseDate	create_date	version	Sample Name	Sample_name	single_cell_well_quality	SRA Study	Submitter_Id	treatment	ENA-FIRST-PUBLIC	ENA-LAST-UPDATE	Scientific_Name	phenotype	ENA_first_public	ENA_last_update	inferred_pseudo-time	INSDC_center_alias	Experimental_Factor:_1000 (exp)	Experimental_Factor:_1001 (exp)	Experimental_Factor:_1002 (exp)	Experimental_Factor:_1003 (exp)	Experimental_Factor:_1004 (exp)	Experimental_Factor:_1005 (exp)	Experimental_Factor:_1006 (exp)	Experimental_Factor:_1007 (exp)	Experimental_Factor:_1008 (exp)	Experimental_Factor:_1009 (exp)	Experimental_Factor:_100 (exp)	Experimental_Factor:_1010 (exp)	Experimental_Factor:_1011 (exp)	Experimental_Factor:_1012 (exp)	Experimental_Factor:_1013 (exp)	Experimental_Factor:_1014 (exp)	Experimental_Factor:_1015 (exp)	Experimental_Factor:_1016 (exp)	Experimental_Factor:_1017 (exp)	Experimental_Factor:_1018 (exp)	Experimental_Factor:_1019 (exp)	Experimental_Factor:_101 (exp)	Experimental_Factor:_1020 (exp)	Experimental_Factor:_1021 (exp)	Experimental_Factor:_1022 (exp)	Experimental_Factor:_1023 (exp)	Experimental_Factor:_1024 (exp)	Experimental_Factor:_1025 (exp)	Experimental_Factor:_1026 (exp)	Experimental_Factor:_1027 (exp)	Experimental_Factor:_1028 (exp)	Experimental_Factor:_1029 (exp)	Experimental_Factor:_102 (exp)	Experimental_Factor:_1030 (exp)	Experimental_Factor:_1031 (exp)	Experimental_Factor:_1032 (exp)	Experimental_Factor:_1033 (exp)	Experimental_Factor:_1034 (exp)	Experimental_Factor:_1035 (exp)	Experimental_Factor:_1036 (exp)	Experimental_Factor:_1037 (exp)	Experimental_Factor:_1038 (exp)	Experimental_Factor:_1039 (exp)	Experimental_Factor:_103 (exp)	Experimental_Factor:_1040 (exp)	Experimental_Factor:_1041 (exp)	Experimental_Factor:_1042 (exp)	Experimental_Factor:_1043 (exp)	Experimental_Factor:_1044 (exp)	Experimental_Factor:_1045 (exp)	Experimental_Factor:_1046 (exp)	Experimental_Factor:_1047 (exp)	Experimental_Factor:_1048 (exp)	Experimental_Factor:_1049 (exp)	Experimental_Factor:_104 (exp)	Experimental_Factor:_1050 (exp)	Experimental_Factor:_1051 (exp)	Experimental_Factor:_1052 (exp)	Experimental_Factor:_1053 (exp)	Experimental_Factor:_1054 (exp)	Experimental_Factor:_1055 (exp)	Experimental_Factor:_1056 (exp)	Experimental_Factor:_1057 (exp)	Experimental_Factor:_1058 (exp)	Experimental_Factor:_1059 (exp)	Experimental_Factor:_105 (exp)	Experimental_Factor:_1060 (exp)	Experimental_Factor:_1061 (exp)	Experimental_Factor:_1062 (exp)	Experimental_Factor:_1063 (exp)	Experimental_Factor:_1064 (exp)	Experimental_Factor:_1065 (exp)	Experimental_Factor:_1066 (exp)	Experimental_Factor:_1067 (exp)	Experimental_Factor:_1068 (exp)	Experimental_Factor:_1069 (exp)	Experimental_Factor:_106 (exp)	Experimental_Factor:_1070 (exp)	Experimental_Factor:_1071 (exp)	Experimental_Factor:_1072 (exp)	Experimental_Factor:_1073 (exp)	Experimental_Factor:_1074 (exp)	Experimental_Factor:_1075 (exp)	Experimental_Factor:_1076 (exp)	Experimental_Factor:_1077 (exp)	Experimental_Factor:_1078 (exp)	Experimental_Factor:_1079 (exp)	Experimental_Factor:_107 (exp)	Experimental_Factor:_1080 (exp)	Experimental_Factor:_1081 (exp)	Experimental_Factor:_1082 (exp)	Experimental_Factor:_1083 (exp)	Experimental_Factor:_1084 (exp)	Experimental_Factor:_1085 (exp)	Experimental_Factor:_1086 (exp)	Experimental_Factor:_1087 (exp)	Experimental_Factor:_1088 (exp)
ERR1041641	RNA-Seq	43	213945210	PRJEB11202	SAMEA3581012	ArrayExpress	214644692	239	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 5	06/04/2016	16/11/2018	ERX1121123	SAMEA3581012	E5.11	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:25Z	2018-03-09T05:39:42Z	public	Illumina HiSeq 2000	E5.11.956	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2021-10-18T07:57:00Z	2	SAMEA3581012	E-MTAB-3929:E5.11.956	OK	ERP012552	E-MTAB-3929:E5.11.956	Immunosurgery	2016-04-06T17:01:25Z	2018-03-09T05:39:42Z	Homo sapiens																																																																																																						
ERR1041642	RNA-Seq	43	214902734	PRJEB11202	SAMEA3581013	ArrayExpress	214517669	240	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 5	06/04/2016	16/11/2018	ERX1121124	SAMEA3581013	E5.11	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:25Z	2018-03-09T05:39:42Z	public	Illumina HiSeq 2000	E5.11.957	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2022-07-16T18:20:00Z	2	SAMEA3581013	E-MTAB-3929:E5.11.957	OK	ERP012552	E-MTAB-3929:E5.11.957	Immunosurgery	2016-04-06T17:01:25Z	2018-03-09T05:39:42Z	Homo sapiens																																																																																																						
ERR1041643	RNA-Seq	43	618182835	PRJEB11202	SAMEA3581014	ArrayExpress	581753299	241	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 5	06/04/2016	16/11/2018	ERX1121125	SAMEA3581014	E5.11	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:26Z	2018-03-09T07:48:40Z	public	Illumina HiSeq 2000	E5.11.959	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2021-10-18T08:02:00Z	2	SAMEA3581014	E-MTAB-3929:E5.11.959	OK	ERP012552	E-MTAB-3929:E5.11.959	Immunosurgery	2016-04-06T17:01:26Z	2018-03-09T07:48:40Z	Homo sapiens																																																																																																						
ERR1041644	RNA-Seq	43	311597780	PRJEB11202	SAMEA3581015	ArrayExpress	307582835	242	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 5	06/04/2016	16/11/2018	ERX1121126	SAMEA3581015	E5.11	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:26Z	2018-03-09T07:48:40Z	public	Illumina HiSeq 2000	E5.11.960	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2021-10-18T08:00:00Z	2	SAMEA3581015	E-MTAB-3929:E5.11.960	OK	ERP012552	E-MTAB-3929:E5.11.960	Immunosurgery	2016-04-06T17:01:26Z	2018-03-09T07:48:40Z	Homo sapiens																																																																																																						
ERR1041645	RNA-Seq	43	340087301	PRJEB11202	SAMEA3581016	ArrayExpress	335522482	243	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 5	06/04/2016	16/11/2018	ERX1121127	SAMEA3581016	E5.11	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:26Z	2018-03-09T07:42:05Z	public	Illumina HiSeq 2000	E5.11.961	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2021-10-18T08:02:00Z	2	SAMEA3581016	E-MTAB-3929:E5.11.961	OK	ERP012552	E-MTAB-3929:E5.11.961	Immunosurgery	2016-04-06T17:01:26Z	2018-03-09T07:42:05Z	Homo sapiens																																																																																																						
ERR1041646	RNA-Seq	43	303901296	PRJEB11202	SAMEA3581017	ArrayExpress	308929323	244	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 5	06/04/2016	16/11/2018	ERX1121128	SAMEA3581017	E5.11	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:26Z	2018-03-09T07:48:40Z	public	Illumina HiSeq 2000	E5.11.962	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2021-10-18T08:00:00Z	2	SAMEA3581017	E-MTAB-3929:E5.11.962	OK	ERP012552	E-MTAB-3929:E5.11.962	Immunosurgery	2016-04-06T17:01:26Z	2018-03-09T07:48:40Z	Homo sapiens																																																																																																						
ERR1041647	RNA-Seq	43	247374399	PRJEB11202	SAMEA3581018	ArrayExpress	245391187	245	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 5	06/04/2016	16/11/2018	ERX1121129	SAMEA3581018	E5.11	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:26Z	2018-03-09T07:48:40Z	public	Illumina HiSeq 2000	E5.11.963	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2021-10-18T07:57:00Z	2	SAMEA3581018	E-MTAB-3929:E5.11.963	OK	ERP012552	E-MTAB-3929:E5.11.963	Immunosurgery	2016-04-06T17:01:26Z	2018-03-09T07:48:40Z	Homo sapiens																																																																																																						
ERR1041648	RNA-Seq	43	344745362	PRJEB11202	SAMEA3581019	ArrayExpress	350945170	246	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 5	06/04/2016	16/11/2018	ERX1121130	SAMEA3581019	E5.11	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:26Z	2018-03-09T07:48:40Z	public	Illumina HiSeq 2000	E5.11.964	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2021-10-18T08:00:00Z	2	SAMEA3581019	E-MTAB-3929:E5.11.964	OK	ERP012552	E-MTAB-3929:E5.11.964	Immunosurgery	2016-04-06T17:01:26Z	2018-03-09T07:48:40Z	Homo sapiens																																																																																																						
ERR1041649	RNA-Seq	43	375245606	PRJEB11202	SAMEA3581020	ArrayExpress	367129709	247	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 5	06/04/2016	16/11/2018	ERX1121131	SAMEA3581020	E5.11	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:25Z	2018-03-09T05:32:38Z	public	Illumina HiSeq 2000	E5.11.965	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2021-10-18T07:55:00Z	2	SAMEA3581020	E-MTAB-3929:E5.11.965	OK	ERP012552	E-MTAB-3929:E5.11.965	Immunosurgery	2016-04-06T17:01:25Z	2018-03-09T05:32:38Z	Homo sapiens																																																																																																						
ERR1041650	RNA-Seq	43	208989374	PRJEB11202	SAMEA3581021	ArrayExpress	209850705	248	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 5	06/04/2016	16/11/2018	ERX1121132	SAMEA3581021	E5.11	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:25Z	2018-03-09T05:39:42Z	public	Illumina HiSeq 2000	E5.11.966	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2021-10-18T07:57:00Z	2	SAMEA3581021	E-MTAB-3929:E5.11.966	OK	ERP012552	E-MTAB-3929:E5.11.966	Immunosurgery	2016-04-06T17:01:25Z	2018-03-09T05:39:42Z	Homo sapiens																																																																																																						
ERR1041651	RNA-Seq	43	92489603	PRJEB11202	SAMEA3581022	ArrayExpress	99390524	249	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 5	06/04/2016	16/11/2018	ERX1121133	SAMEA3581022	E5.12	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:26Z	2018-03-09T07:42:05Z	public	Illumina HiSeq 2000	E5.12.1027	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2022-07-21T03:06:00Z	2	SAMEA3581022	E-MTAB-3929:E5.12.1027	OK	ERP012552	E-MTAB-3929:E5.12.1027	Immunosurgery	2016-04-06T17:01:26Z	2018-03-09T07:42:05Z	Homo sapiens																																																																																																						
ERR1041652	RNA-Seq	43	23709340	PRJEB11202	SAMEA3581023	ArrayExpress	27283413	250	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 5	06/04/2016	16/11/2018	ERX1121134	SAMEA3581023	E5.12	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:26Z	2018-03-09T07:42:05Z	public	Illumina HiSeq 2000	E5.12.1028	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2021-10-18T07:54:00Z	2	SAMEA3581023	E-MTAB-3929:E5.12.1028	OK	ERP012552	E-MTAB-3929:E5.12.1028	Immunosurgery	2016-04-06T17:01:26Z	2018-03-09T07:42:05Z	Homo sapiens																																																																																																						
ERR1041653	RNA-Seq	43	83455690	PRJEB11202	SAMEA3581024	ArrayExpress	85047270	251	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 5	06/04/2016	16/11/2018	ERX1121135	SAMEA3581024	E5.12	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:25Z	2018-03-09T05:32:38Z	public	Illumina HiSeq 2000	E5.12.1029	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2021-10-18T07:54:00Z	2	SAMEA3581024	E-MTAB-3929:E5.12.1029	OK	ERP012552	E-MTAB-3929:E5.12.1029	Immunosurgery	2016-04-06T17:01:25Z	2018-03-09T05:32:38Z	Homo sapiens																																																																																																						
ERR1041654	RNA-Seq	43	276734756	PRJEB11202	SAMEA3581025	ArrayExpress	277733547	252	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 5	06/04/2016	16/11/2018	ERX1121136	SAMEA3581025	E5.12	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:26Z	2018-03-09T06:43:58Z	public	Illumina HiSeq 2000	E5.12.1031	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2021-10-18T07:55:00Z	2	SAMEA3581025	E-MTAB-3929:E5.12.1031	OK	ERP012552	E-MTAB-3929:E5.12.1031	Immunosurgery	2016-04-06T17:01:26Z	2018-03-09T06:43:58Z	Homo sapiens																																																																																																						
ERR1041655	RNA-Seq	43	81273698	PRJEB11202	SAMEA3581026	ArrayExpress	89338775	253	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 5	06/04/2016	16/11/2018	ERX1121137	SAMEA3581026	E5.12	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:26Z	2018-03-09T07:52:39Z	public	Illumina HiSeq 2000	E5.12.1033	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2021-10-18T07:54:00Z	2	SAMEA3581026	E-MTAB-3929:E5.12.1033	OK	ERP012552	E-MTAB-3929:E5.12.1033	Immunosurgery	2016-04-06T17:01:26Z	2018-03-09T07:52:39Z	Homo sapiens																																																																																																						
ERR1041656	RNA-Seq	43	251130062	PRJEB11202	SAMEA3581027	ArrayExpress	253041970	254	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 5	06/04/2016	16/11/2018	ERX1121138	SAMEA3581027	E5.12	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:26Z	2018-03-09T07:52:39Z	public	Illumina HiSeq 2000	E5.12.1034	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2021-10-18T07:55:00Z	2	SAMEA3581027	E-MTAB-3929:E5.12.1034	OK	ERP012552	E-MTAB-3929:E5.12.1034	Immunosurgery	2016-04-06T17:01:26Z	2018-03-09T07:52:39Z	Homo sapiens																																																																																																						
ERR1041657	RNA-Seq	43	291739778	PRJEB11202	SAMEA3581028	ArrayExpress	286238380	255	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 5	06/04/2016	16/11/2018	ERX1121139	SAMEA3581028	E5.12	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:26Z	2018-03-09T06:43:58Z	public	Illumina HiSeq 2000	E5.12.1035	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2021-10-18T07:59:00Z	2	SAMEA3581028	E-MTAB-3929:E5.12.1035	OK	ERP012552	E-MTAB-3929:E5.12.1035	Immunosurgery	2016-04-06T17:01:26Z	2018-03-09T06:43:58Z	Homo sapiens																																																																																																						
ERR1041658	RNA-Seq	43	541849192	PRJEB11202	SAMEA3581029	ArrayExpress	515462124	256	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 5	06/04/2016	16/11/2018	ERX1121140	SAMEA3581029	E5.12	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:26Z	2018-03-09T06:43:58Z	public	Illumina HiSeq 2000	E5.12.1036	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2021-10-18T07:57:00Z	2	SAMEA3581029	E-MTAB-3929:E5.12.1036	OK	ERP012552	E-MTAB-3929:E5.12.1036	Immunosurgery	2016-04-06T17:01:26Z	2018-03-09T06:43:58Z	Homo sapiens																																																																																																						
ERR1041659	RNA-Seq	43	331715889	PRJEB11202	SAMEA3581030	ArrayExpress	322968895	257	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 5	06/04/2016	16/11/2018	ERX1121141	SAMEA3581030	E5.12	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:26Z	2018-03-09T06:43:58Z	public	Illumina HiSeq 2000	E5.12.1037	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2022-07-18T00:41:00Z	2	SAMEA3581030	E-MTAB-3929:E5.12.1037	OK	ERP012552	E-MTAB-3929:E5.12.1037	Immunosurgery	2016-04-06T17:01:26Z	2018-03-09T06:43:58Z	Homo sapiens																																																																																																						
ERR1041660	RNA-Seq	43	342137928	PRJEB11202	SAMEA3581031	ArrayExpress	330919374	258	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 5	06/04/2016	16/11/2018	ERX1121142	SAMEA3581031	E5.12	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:26Z	2018-03-09T06:43:58Z	public	Illumina HiSeq 2000	E5.12.1038	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2021-10-18T08:01:00Z	2	SAMEA3581031	E-MTAB-3929:E5.12.1038	OK	ERP012552	E-MTAB-3929:E5.12.1038	Immunosurgery	2016-04-06T17:01:26Z	2018-03-09T06:43:58Z	Homo sapiens																																																																																																						
ERR1041661	RNA-Seq	43	314047705	PRJEB11202	SAMEA3581032	ArrayExpress	305502081	259	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 5	06/04/2016	16/11/2018	ERX1121143	SAMEA3581032	E5.12	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:25Z	2018-03-09T05:32:38Z	public	Illumina HiSeq 2000	E5.12.1039	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2022-07-29T15:50:00Z	2	SAMEA3581032	E-MTAB-3929:E5.12.1039	OK	ERP012552	E-MTAB-3929:E5.12.1039	Immunosurgery	2016-04-06T17:01:25Z	2018-03-09T05:32:38Z	Homo sapiens																																																																																																						
ERR1041662	RNA-Seq	43	343507650	PRJEB11202	SAMEA3581033	ArrayExpress	332549942	260	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 5	06/04/2016	16/11/2018	ERX1121144	SAMEA3581033	E5.12	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:25Z	2018-03-09T05:32:38Z	public	Illumina HiSeq 2000	E5.12.1041	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2022-07-17T15:03:00Z	2	SAMEA3581033	E-MTAB-3929:E5.12.1041	OK	ERP012552	E-MTAB-3929:E5.12.1041	Immunosurgery	2016-04-06T17:01:25Z	2018-03-09T05:32:38Z	Homo sapiens																																																																																																						
ERR1041663	RNA-Seq	43	151054958	PRJEB11202	SAMEA3581034	ArrayExpress	160721388	261	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 5	06/04/2016	16/11/2018	ERX1121145	SAMEA3581034	E5.12	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:25Z	2018-03-09T05:01:33Z	public	Illumina HiSeq 2000	E5.12.1042	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2021-10-18T07:55:00Z	2	SAMEA3581034	E-MTAB-3929:E5.12.1042	OK	ERP012552	E-MTAB-3929:E5.12.1042	Immunosurgery	2016-04-06T17:01:25Z	2018-03-09T05:01:33Z	Homo sapiens																																																																																																						
ERR1041664	RNA-Seq	43	205799247	PRJEB11202	SAMEA3581035	ArrayExpress	233645306	262	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 5	06/04/2016	16/11/2018	ERX1121146	SAMEA3581035	E5.13	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:26Z	2018-03-09T06:43:58Z	public	Illumina HiSeq 2000	E5.13.1750	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2021-10-18T07:58:00Z	2	SAMEA3581035	E-MTAB-3929:E5.13.1750	OK	ERP012552	E-MTAB-3929:E5.13.1750	No	2016-04-06T17:01:26Z	2018-03-09T06:43:58Z	Homo sapiens																																																																																																						
ERR1041665	RNA-Seq	43	85154878	PRJEB11202	SAMEA3581036	ArrayExpress	100763627	263	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 5	06/04/2016	16/11/2018	ERX1121147	SAMEA3581036	E5.13	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:26Z	2018-03-09T06:43:58Z	public	Illumina HiSeq 2000	E5.13.1751	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2021-10-18T07:54:00Z	2	SAMEA3581036	E-MTAB-3929:E5.13.1751	OK	ERP012552	E-MTAB-3929:E5.13.1751	No	2016-04-06T17:01:26Z	2018-03-09T06:43:58Z	Homo sapiens																																																																																																						
ERR1041666	RNA-Seq	43	33359013	PRJEB11202	SAMEA3581037	ArrayExpress	39658998	264	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 5	06/04/2016	16/11/2018	ERX1121148	SAMEA3581037	E5.13	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:26Z	2018-03-09T06:48:55Z	public	Illumina HiSeq 2000	E5.13.1752	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2021-10-18T07:54:00Z	2	SAMEA3581037	E-MTAB-3929:E5.13.1752	OK	ERP012552	E-MTAB-3929:E5.13.1752	No	2016-04-06T17:01:26Z	2018-03-09T06:48:55Z	Homo sapiens																																																																																																						
ERR1041667	RNA-Seq	43	333408326	PRJEB11202	SAMEA3581038	ArrayExpress	372976999	265	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 5	06/04/2016	16/11/2018	ERX1121149	SAMEA3581038	E5.13	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:25Z	2018-03-09T05:39:42Z	public	Illumina HiSeq 2000	E5.13.1753	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2022-07-29T15:50:00Z	2	SAMEA3581038	E-MTAB-3929:E5.13.1753	OK	ERP012552	E-MTAB-3929:E5.13.1753	No	2016-04-06T17:01:25Z	2018-03-09T05:39:42Z	Homo sapiens																																																																																																						
